slug,school,name,title,cv_url,graduation_year,personal_url,hidden,google_scholar_url,alternative_name,graduation_school,faculty_directory_url,paper_list_url,bio
chicago_drew_d_creal,Chicago,Drew D. Creal,Associate Professor of Econometrics and Statistics,http://faculty.chicagobooth.edu/drew.creal/vita/crealCV_2016.pdf,2007,http://faculty.chicagobooth.edu/drew.creal/index.html,,,,,https://www.chicagobooth.edu/faculty/directory/c/drew-d-creal,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/creal/,
chicago_oeystein_daljord,Chicago,Oeystein Daljord,Assistant Professor of Marketing,http://faculty.chicagobooth.edu/oystein.daljord/vitae/cv.pdf,2015,http://faculty.chicagobooth.edu/oystein.daljord/index.html,,,,,https://www.chicagobooth.edu/faculty/directory/d/oeystein-daljord,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/daljord/,
chicago_harry_l_davis,Chicago,Harry L. Davis,Roger L. and Rachel M. Goetz Distinguished Service Professor of Creative Management,,,,,,,,https://www.chicagobooth.edu/faculty/directory/d/harry-l-davis,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/harrydavis/,
chicago_steven_j_davis,Chicago,Steven J. Davis,William H. Abbott Professor of International Business and Economics,http://faculty.chicagobooth.edu/steven.davis/pdf/vita.pdf,,http://faculty.chicagobooth.edu/steven.davis/,,https://scholar.google.com/citations?user=S7bkdggAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/d/steven-j-davis,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/stevendavis/,
chicago_sanjay_k_dhar,Chicago,Sanjay K. Dhar,James H. Lorie Professor of Marketing,,,,,,,,https://www.chicagobooth.edu/faculty/directory/d/sanjay-k-dhar,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/dhar/,
chicago_douglas_w_diamond,Chicago,Douglas W. Diamond,Merton H. Miller Distinguished Service Professor of Finance,http://faculty.chicagobooth.edu/douglas.diamond/vitae/CV.pdf,1980,http://faculty.chicagobooth.edu/douglas.diamond,,https://scholar.google.com/citations?user=JQQdfGQAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/d/douglas-w-diamond,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/diamond/,
chicago_berkeley_j_dietvorst,Chicago,Berkeley J. Dietvorst,Assistant Professor of Marketing,,,,,https://scholar.google.com/citations?user=u004yBYAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/d/berkeley-j-dietvorst,,
chicago_jonathan_dingel,Chicago,Jonathan Dingel,Assistant Professor of Economics and Kathryn and Grant Swick Scholar,http://faculty.chicagobooth.edu/jonathan.dingel/vita/cv.pdf,2014,http://faculty.chicagobooth.edu/jonathan.dingel/index.html,,https://scholar.google.com/citations?user=xXlHwJkAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/d/jonathan-dingel,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/dingel/,
chicago_rebecca_dizonross,Chicago,Rebecca Dizon-Ross,Assistant Professor of Economics and Charles E. Merrill Faculty Scholar,http://faculty.chicagobooth.edu/rebecca.dizon-ross/vitae/cv.pdf,2014,http://faculty.chicagobooth.edu/rebecca.dizon-ross/ ,,,,,https://www.chicagobooth.edu/faculty/directory/d/rebecca-dizon-ross,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/dizonross/,
chicago_jeanpierre_dubé,Chicago,Jean-Pierre Dubé,Sigmund E. Edelstone Professor of Marketing,http://faculty.chicagobooth.edu/jean-pierre.dube/vita/,2000,http://faculty.chicagobooth.edu/jean-pierre.dube/index.html,,https://scholar.google.com/citations?user=lN69wnYAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/d/jean-pierre-dube,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/dube/,
chicago_donald_d_eisenstein,Chicago,Donald D. Eisenstein,Professor of Operations Management,http://faculty.chicagobooth.edu/donald.eisenstein/vita/vita.pdf,1992,,,,,,https://www.chicagobooth.edu/faculty/directory/e/donald-d-eisenstein,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/eisenstein/,
chicago_nicholas_epley,Chicago,Nicholas Epley,John Templeton Keller Professor of Behavioral Science and Neubauer Family Faculty Fellow,http://faculty.chicagobooth.edu/nicholas.epley/vita/EpleyCV.pdf,2001,http://faculty.chicagobooth.edu/nicholas.epley/,,https://scholar.google.com/citations?user=4BpUtrQAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/e/nicholas-epley,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/epley/,
chicago_merle_erickson,Chicago,Merle Erickson,Professor of Accounting,,,,,,,,https://www.chicagobooth.edu/faculty/directory/e/merle-erickson,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/erickson/,
chicago_james_evans,Chicago,James Evans,Professor of Sociology,,,,,https://scholar.google.com/citations?user=kV4N4zoAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/e/james-evans,,
chicago_eugene_f_fama,Chicago,Eugene F. Fama,Robert R. McCormick Distinguished Service Professor of Finance,http://faculty.chicagobooth.edu/eugene.fama/vita/VITA.pdf,1964,,,,,,https://www.chicagobooth.edu/faculty/directory/f/eugene-f-fama,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/fama/,
chicago_max_farrell,Chicago,Max Farrell,"Assistant Professor of Econometrics and Statistics, and John E. Jeuck Faculty Fellow",http://faculty.chicagobooth.edu/MaxFarrell_CV.pdf,2014,http://faculty.chicagobooth.edu/max.farrell,,https://scholar.google.com/citations?user=VyPhl7oAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/f/max-farrell,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/farrell/,
chicago_ayelet_fishbach,Chicago,Ayelet Fishbach,Jeffrey Breakenridge Keller Professor of Behavioral Science and Marketing,http://faculty.chicagobooth.edu/ayelet.fishbach/ayelet.fishbach.pdf,,http://faculty.chicagobooth.edu/ayelet.fishbach/research,,https://scholar.google.com/citations?user=-vIQsasAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/f/ayelet-fishbach,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/fishbach/,
chicago_alexander_p_frankel,Chicago,Alexander P. Frankel,Associate Professor of Economics,http://faculty.chicagobooth.edu/vita/cv.pdf,,http://faculty.chicagobooth.edu/alexander.frankel,,,,,https://www.chicagobooth.edu/faculty/directory/f/alexander-p-frankel,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/frankel/,
chicago_john_gallemore,Chicago,John Gallemore,Assistant Professor of Accounting and Charles E. Merrill Faculty Scholar,http://faculty.chicagobooth.edu/John.Gallemore/vita/cv.pdf,2014,http://faculty.chicagobooth.edu/John.Gallemore/index.html ,,,,,https://www.chicagobooth.edu/faculty/directory/g/john-gallemore,,
chicago_pingyang_gao,Chicago,Pingyang Gao,Associate Professor of Accounting and IBM Faculty Scholar,http://faculty.chicagobooth.edu/pingyang.gao/vita/cv.pdf,2008,http://faculty.chicagobooth.edu/pingyang.gao/,,https://scholar.google.com/citations?user=2izMZn0AAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/g/pingyang-gao,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/gao/,
chicago_robert_h_gertner,Chicago,Robert H. Gertner,"Deputy Dean for Faculty; Joel F. Gemunder Professor of Strategy and Finance, and John Edwardson Faculty Director of the Social Enterprise Initiative",,,,,,,,https://www.chicagobooth.edu/faculty/directory/g/robert-h-gertner,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/gertner/,
chicago_stefano_giglio,Chicago,Stefano Giglio,Associate Professor of Finance,https://sites.google.com/site/stefanogiglio/files/StefanoGiglio_nov2016.pdf?attredirects=0,2011,http://faculty.chicagobooth.edu/Stefano.giglio/,,https://scholar.google.com/citations?user=KnspFvkAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/g/stefano-giglio,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/giglio/,
chicago_austan_d_goolsbee,Chicago,Austan D. Goolsbee,Robert P. Gwinn Professor of Economics,http://faculty.chicagobooth.edu/austan.goolsbee/research/vitae.htm,,http://faculty.chicagobooth.edu/Austan.goolsbee,,https://scholar.google.com/citations?user=6qFRybkAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/g/austan-d-goolsbee,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/goolsbee/,
chicago_john_p_gould,Chicago,John P. Gould,Steven G. Rothmeier Professor and Distinguished Service Professor of Economics,,,,,,,,https://www.chicagobooth.edu/faculty/directory/g/john-p-gould,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/gould/,
chicago_joao_granja,Chicago,Joao Granja,Assistant Professor of Accounting,,,,,,,,https://www.chicagobooth.edu/faculty/directory/g/joao-granja,,
chicago_veronica_guerrieri,Chicago,Veronica Guerrieri,Ronald E. Tarrson Professor of Economics,http://faculty.chicagobooth.edu/veronica.guerrieri/vita/cv.pdf,2006,http://faculty.chicagobooth.edu/veronica.guerrieri/,,https://scholar.google.com/citations?user=S677PpQAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/g/veronica-guerrieri,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/guerrieri/,
chicago_varun_gupta,Chicago,Varun Gupta,Associate Professor of Operations Management,,,http://home.uchicago.edu/~guptav,,https://scholar.google.com/citations?user=JxNxAzcAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/g/varun-gupta,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/gupta/,
chicago_kinda_cheryl_hachem,Chicago,Kinda Cheryl Hachem,Associate Professor of Economics,http://faculty.chicagobooth.edu/kinda.hachem/vita/cv.pdf,2011,http://faculty.chicagobooth.edu/kinda.hachem,,,,,https://www.chicagobooth.edu/faculty/directory/h/kinda-cheryl-hachem,,
chicago_p_richard_hahn,Chicago,P. Richard Hahn,Associate Professor of Econometrics and Statistics,,,http://faculty.chicagobooth.edu/richard.hahn,,,,,https://www.chicagobooth.edu/faculty/directory/h/p-richard-hahn,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hahn/,
chicago_christian_b_hansen,Chicago,Christian B. Hansen,Wallace W. Booth Professor of Econometrics and Statistics,http://faculty.chicagobooth.edu/christian.hansen/vita/cv.pdf,2004,,,https://scholar.google.com/citations?user=nom_JY8AAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/christian-b-hansen,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hansen/,
chicago_samuel_hartzmark,Chicago,Samuel Hartzmark,Assistant Professor of Finance,https://drive.google.com/open?id=0B8bEtUB5DYWOUzcxTnVUcGtxNkE,,https://sites.google.com/site/samhartzmark/,,https://scholar.google.com/citations?user=5sUeVrkAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/samuel-hartzmark,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hartzmark/,
chicago_tarek_alexander_hassan,Chicago,Tarek Alexander Hassan,Associate Professor of Finance and Economics,,,http://faculty.chicagobooth.edu/tarek.hassan/index.html,,https://scholar.google.com/citations?user=rMEMe14AAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/tarek-alexander-hassan,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hassan/,
chicago_reid_hastie,Chicago,Reid Hastie,Ralph and Dorothy Keller Distinguished Service Professor of Behavioral Science,http://faculty.chicagobooth.edu/reid.hastie/vita/cv.pdf,1973,,,,,,https://www.chicagobooth.edu/faculty/directory/h/reid-hastie,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hastie/,
chicago_zhiguo_he,Chicago,Zhiguo He,Professor of Finance,https://drive.google.com/file/d/0Bxk_O0TjcokjSmlMcUc5eTFRVzg/view,,https://sites.google.com/a/uchicago.edu/zhiguo-he/home,,https://scholar.google.com/citations?user=WI3u_xIAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/zhiguo-he,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/he/,
chicago_john_c_heaton,Chicago,John C. Heaton,Deputy Dean for Faculty and Joseph L. Gidwitz Professor of Finance,,,,,,,,https://www.chicagobooth.edu/faculty/directory/h/john-c-heaton,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/heaton/,
chicago_günter_j_hitsch,Chicago,Günter J. Hitsch,Professor of Marketing,,,,,https://scholar.google.com/citations?user=9aCGPQwAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/gunter-j-hitsch,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hitsch/,
chicago_richard_hornbeck,Chicago,Richard Hornbeck,Professor of Economics and Neubauer Family Faculty Fellow,https://www.chicagobooth.edu/~/media/4DA1C8A0D2F94C47BA125C0E8FFB2B5D.pdf,2009,http://faculty.chicagobooth.edu/richard.hornbeck/,,https://scholar.google.com/citations?user=8ReCK-EAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/richard-hornbeck,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hornbeck/,
chicago_christopher_k_hsee,Chicago,Christopher K. Hsee,Theodore O. Yntema Professor of Behavioral Science and Marketing,http://faculty.chicagobooth.edu/christopher.hsee/vita/CV.pdf,1993,http://faculty.chicagobooth.edu/christopher.hsee/vita/,,https://scholar.google.com/citations?user=HDarGHUAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/christopher-k-hsee,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hsee/,
chicago_changtai_hsieh,Chicago,Chang-Tai Hsieh,Phyllis and Irwin Winkelried Professor of Economics and PCL Faculty Scholar,http://faculty.chicagobooth.edu/chang-tai.hsieh/vita/cv.pdf,1998,http://faculty.chicagobooth.edu/chang-tai.hsieh/,,https://scholar.google.com/citations?user=L8qFEQgAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/chang-tai-hsieh,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hsieh/,
chicago_john_huizinga,Chicago,John Huizinga,"Walter David ""Bud"" Fackler Distinguished Service Professor of Economics",,,,,,,,https://www.chicagobooth.edu/faculty/directory/h/john-huizinga,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/huizinga/,
chicago_erik_hurst,Chicago,Erik Hurst,V. Duane Rath Professor of Economics and the John E. Jeuck Faculty Fellow,http://faculty.chicagobooth.edu/erik.hurst/vitae/vitae.pdf,1999,,,https://scholar.google.com/citations?user=iHIuBeYAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/h/erik-hurst,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/hurst/,
chicago_emir_kamenica,Chicago,Emir Kamenica,Professor of Economics,http://faculty.chicagobooth.edu/emir.kamenica/vita/cv.pdf,2006,http://faculty.chicagobooth.edu/emir.kamenica/,,https://scholar.google.com/citations?user=XdI8DgEAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/k/emir-kamenica,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/kamenica/,
chicago_steven_neil_kaplan,Chicago,Steven Neil Kaplan,Neubauer Family Distinguished Service Professor of Entrepreneurship and Finance,http://faculty.chicagobooth.edu/steven.kaplan/vita/,,,,,Steven N. Kaplan,,https://www.chicagobooth.edu/faculty/directory/k/steven-neil-kaplan,,
chicago_anil_kashyap,Chicago,Anil Kashyap,Edward Eagle Brown Professor of Economics and Finance,http://faculty.chicagobooth.edu/anil.kashyap/vita/resume.pdf,1989,http://faculty.chicagobooth.edu/anil.kashyap/,,https://scholar.google.com/citations?user=5nnfTA4AAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/k/anil-kashyap,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/kashyap/,
chicago_rohan_kekre,Chicago,Rohan Kekre,Assistant Professor of Economics,https://sites.google.com/site/rohankekre/bio-cv,,https://sites.google.com/site/rohankekre/,,,,,https://www.chicagobooth.edu/faculty/directory/k/rohan-kekre,,
chicago_bryan_t_kelly,Chicago,Bryan T. Kelly,Associate Professor of Finance and Charles E. Merrill Scholar,http://faculty.chicagobooth.edu/bryan.kelly/vita/cv.pdf,,http://faculty.chicagobooth.edu/bryan.kelly,,https://scholar.google.com/citations?user=0vqdffMAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/k/bryan-t-kelly,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/kelly/,
chicago_elisabeth_kempf,Chicago,Elisabeth Kempf,Assistant Professor of Finance,https://sites.google.com/site/elikempf/CV_EKempf.pdf,2016,http://www.elisabethkempf.com,,https://scholar.google.com/citations?user=F9dM12IAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/k/elisabeth-kempf,,
chicago_anya_kleymenova,Chicago,Anya Kleymenova,Assistant Professor of Accounting and Centel Foundation/Robert P. Reuss Faculty Scholar,http://faculty.chicagobooth.edu/anya.kleymenova/vitae/cv.pdf,2014,http://faculty.chicagobooth.edu/anya.kleymenova/,,,,,https://www.chicagobooth.edu/faculty/directory/k/anya-kleymenova,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/kleymenova/,
chicago_mladen_kolar,Chicago,Mladen Kolar,"Assistant Professor of Econometrics and Statistics, and IBM Corporation Faculty Scholar",https://docs.google.com/viewer?a=v&pid=sites&srcid=Y29mZmVlanVua2llcy5vcmd8bWtvbGFyfGd4Ojc4Y2NiMWRlMTcwYTU3MWI,2013,http://sites.coffeejunkies.org/mkolar/,,https://scholar.google.com/citations?user=9LcxwsMAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/k/mladen-kolar,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/kolar/,
chicago_randall_s_kroszner,Chicago,Randall S. Kroszner,Norman R. Bobins Professor of Economics,http://faculty.chicagobooth.edu/randall.kroszner/vita/cv.pdf,1990,http://faculty.chicagobooth.edu/randall.kroszner/index.html,,,,,https://www.chicagobooth.edu/faculty/directory/k/randall-s-kroszner,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/kroszner/,
chicago_richard_leftwich,Chicago,Richard Leftwich,Fuji Bank and Heller Professor of Accounting and Finance,,,,,,,,https://www.chicagobooth.edu/faculty/directory/l/richard-leftwich,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/leftwich/,
chicago_christian_leuz,Chicago,Christian Leuz,"Joseph Sondheimer Professor of International Economics, Finance and Accounting",https://www.chicagobooth.edu/~/media/A2A4008D487246989FE71DB12FE81C1A.pdf,2000,http://faculty.chicagobooth.edu/christian.leuz/,,https://scholar.google.com/citations?user=UvpARJwAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/l/christian-leuz,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/leuz/,
chicago_emma_levine,Chicago,Emma Levine,Assistant Professor of Behavioral Science and William S. Fishman Faculty Scholar,,,,,,,,https://www.chicagobooth.edu/faculty/directory/l/emma-levine,,
chicago_mark_g_maffett,Chicago,Mark G. Maffett,Assistant Professor of Accounting and Centel Foundation/Robert P. Reuss Faculty Scholar,http://faculty.chicagobooth.edu/vita/vita/vita.pdf,2012,http://faculty.chicagobooth.edu/mark.maffett,,,,,https://www.chicagobooth.edu/faculty/directory/m/mark-g-maffett,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/maffett/,
chicago_neale_mahoney,Chicago,Neale Mahoney,Assistant Professor of Economics,http://faculty.chicagobooth.edu/neale.mahoney/vita/CV.pdf,2011,http://faculty.chicagobooth.edu/neale.mahoney/index.html,,https://scholar.google.com/citations?user=A_40KAEAAAAJ&hl=en&oi=ao,,,https://www.chicagobooth.edu/faculty/directory/m/neale-mahoney,https://www.lib.uchicago.edu/research/help/bibliographies/busfac/mahoney/,
